EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,DerivedMaxTransit
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,WR,159.62836792
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,NR,304.57471488
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,SR,58.329973792
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,INDIA,NER,147.12908784
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,ER,159.62836792
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,WR,8e+18
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,NR,233.97883584
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,SR,97.84581976
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,ER,304.57471488
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,WR,233.97883584
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,NR,8e+18
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,ER,58.329973792
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,WR,97.84581976
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,SR,8e+18
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,ER,147.12908784
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,INDIA,NER,8e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EARLY,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MORN,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,MID,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,ER,4e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,WR,79.81418396
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,NR,152.28735744
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,SR,29.164986896
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,ER,INDIA,NER,73.56454392
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,ER,79.81418396
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,WR,4e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,NR,116.98941792
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,SR,48.92290988
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NR,INDIA,ER,152.28735744
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NR,INDIA,WR,116.98941792
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NR,INDIA,NR,4e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,SR,INDIA,ER,29.164986896
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,SR,INDIA,WR,48.92290988
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,SR,INDIA,SR,4e+18
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NER,INDIA,ER,73.56454392
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,EVENING,INDIA,NER,INDIA,NER,4e+18
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,ER,INDIA,ER,8e+18
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,ER,INDIA,WR,159.62836792
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,ER,INDIA,NR,304.57471488
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,ER,INDIA,SR,58.329973792
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,ER,INDIA,NER,147.12908784
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,WR,INDIA,ER,159.62836792
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,WR,INDIA,WR,8e+18
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,WR,INDIA,NR,233.97883584
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,WR,INDIA,SR,97.84581976
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NR,INDIA,ER,304.57471488
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NR,INDIA,WR,233.97883584
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NR,INDIA,NR,8e+18
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,SR,INDIA,ER,58.329973792
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,SR,INDIA,WR,97.84581976
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,SR,INDIA,SR,8e+18
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NER,INDIA,ER,147.12908784
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,WINTER,ALLDAYS,NIGHT,INDIA,NER,INDIA,NER,8e+18
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,EARLY,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MORN,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,SR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NER,INDIA,ER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NER,INDIA,WR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NER,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NER,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,MID,INDIA,NER,INDIA,NER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,ER,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,WR,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NR,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,SR,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,INDIA,NER,55.173407940000004
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,ER,59.86063797
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,WR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,SR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,ER,114.21551808
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,WR,87.74206344
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,SR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,INDIA,NER,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,ER,21.873740171999998
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,WR,36.69218241
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NR,0.0
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,SR,3e+18
ELECTRICITY,2027,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,INDIA,NER,0.0
