InstYear,EnergyConvTech,Year,ModelGeography,SubGeography1,VarCost
2024,EG_PHWR,2025,INDIA,WR,0.0
2024,EG_PHWR,2025,INDIA,SR,0.0
2024,EG_PHWR,2025,INDIA,NER,0.0
2024,EG_PHWR,2026,INDIA,NR,0.0
2024,EG_PHWR,2026,INDIA,ER,0.0
2024,EG_PHWR,2026,INDIA,WR,0.0
2024,EG_PHWR,2026,INDIA,SR,0.0
2024,EG_PHWR,2026,INDIA,NER,0.0
2024,EG_PHWR,2027,INDIA,NR,0.0
2024,EG_PHWR,2027,INDIA,ER,0.0
2024,EG_PHWR,2027,INDIA,WR,0.0
2024,EG_PHWR,2027,INDIA,SR,0.0
2024,EG_PHWR,2027,INDIA,NER,0.0
2024,EG_PHWR,2028,INDIA,NR,0.0
2024,EG_PHWR,2028,INDIA,ER,0.0
2024,EG_PHWR,2028,INDIA,WR,0.0
2024,EG_PHWR,2028,INDIA,SR,0.0
2024,EG_PHWR,2028,INDIA,NER,0.0
2024,EG_PHWR,2029,INDIA,NR,0.0
2024,EG_PHWR,2029,INDIA,ER,0.0
2024,EG_PHWR,2029,INDIA,WR,0.0
2024,EG_PHWR,2029,INDIA,SR,0.0
2024,EG_PHWR,2029,INDIA,NER,0.0
2024,EG_PHWR,2030,INDIA,NR,0.0
2024,EG_PHWR,2030,INDIA,ER,0.0
2024,EG_PHWR,2030,INDIA,WR,0.0
2024,EG_PHWR,2030,INDIA,SR,0.0
2024,EG_PHWR,2030,INDIA,NER,0.0
2024,EG_PHWR,2031,INDIA,NR,0.0
2024,EG_PHWR,2031,INDIA,ER,0.0
2024,EG_PHWR,2031,INDIA,WR,0.0
2024,EG_PHWR,2031,INDIA,SR,0.0
2024,EG_PHWR,2031,INDIA,NER,0.0
2025,EG_PHWR,2025,INDIA,NR,0.0
2025,EG_PHWR,2025,INDIA,ER,0.0
2025,EG_PHWR,2025,INDIA,WR,0.0
2025,EG_PHWR,2025,INDIA,SR,0.0
2025,EG_PHWR,2025,INDIA,NER,0.0
2025,EG_PHWR,2026,INDIA,NR,0.0
2025,EG_PHWR,2026,INDIA,ER,0.0
2025,EG_PHWR,2026,INDIA,WR,0.0
2025,EG_PHWR,2026,INDIA,SR,0.0
2025,EG_PHWR,2026,INDIA,NER,0.0
2025,EG_PHWR,2027,INDIA,NR,0.0
2025,EG_PHWR,2027,INDIA,ER,0.0
2025,EG_PHWR,2027,INDIA,WR,0.0
2025,EG_PHWR,2027,INDIA,SR,0.0
2025,EG_PHWR,2027,INDIA,NER,0.0
2025,EG_PHWR,2028,INDIA,NR,0.0
2025,EG_PHWR,2028,INDIA,ER,0.0
2025,EG_PHWR,2028,INDIA,WR,0.0
2025,EG_PHWR,2028,INDIA,SR,0.0
2025,EG_PHWR,2028,INDIA,NER,0.0
2025,EG_PHWR,2029,INDIA,NR,0.0
2025,EG_PHWR,2029,INDIA,ER,0.0
2025,EG_PHWR,2029,INDIA,WR,0.0
2025,EG_PHWR,2029,INDIA,SR,0.0
2025,EG_PHWR,2029,INDIA,NER,0.0
2025,EG_PHWR,2030,INDIA,NR,0.0
2025,EG_PHWR,2030,INDIA,ER,0.0
2025,EG_PHWR,2030,INDIA,WR,0.0
2025,EG_PHWR,2030,INDIA,SR,0.0
2025,EG_PHWR,2030,INDIA,NER,0.0
2025,EG_PHWR,2031,INDIA,NR,0.0
2025,EG_PHWR,2031,INDIA,ER,0.0
2025,EG_PHWR,2031,INDIA,WR,0.0
2025,EG_PHWR,2031,INDIA,SR,0.0
2025,EG_PHWR,2031,INDIA,NER,0.0
2026,EG_PHWR,2026,INDIA,NR,0.0
2026,EG_PHWR,2026,INDIA,ER,0.0
2026,EG_PHWR,2026,INDIA,WR,0.0
2026,EG_PHWR,2026,INDIA,SR,0.0
2026,EG_PHWR,2026,INDIA,NER,0.0
2026,EG_PHWR,2027,INDIA,NR,0.0
2026,EG_PHWR,2027,INDIA,ER,0.0
2026,EG_PHWR,2027,INDIA,WR,0.0
2026,EG_PHWR,2027,INDIA,SR,0.0
2026,EG_PHWR,2027,INDIA,NER,0.0
2026,EG_PHWR,2028,INDIA,NR,0.0
2026,EG_PHWR,2028,INDIA,ER,0.0
2026,EG_PHWR,2028,INDIA,WR,0.0
2026,EG_PHWR,2028,INDIA,SR,0.0
2026,EG_PHWR,2028,INDIA,NER,0.0
2026,EG_PHWR,2029,INDIA,NR,0.0
2026,EG_PHWR,2029,INDIA,ER,0.0
2026,EG_PHWR,2029,INDIA,WR,0.0
2026,EG_PHWR,2029,INDIA,SR,0.0
2026,EG_PHWR,2029,INDIA,NER,0.0
2026,EG_PHWR,2030,INDIA,NR,0.0
2026,EG_PHWR,2030,INDIA,ER,0.0
2026,EG_PHWR,2030,INDIA,WR,0.0
2026,EG_PHWR,2030,INDIA,SR,0.0
2026,EG_PHWR,2030,INDIA,NER,0.0
2026,EG_PHWR,2031,INDIA,NR,0.0
2026,EG_PHWR,2031,INDIA,ER,0.0
2026,EG_PHWR,2031,INDIA,WR,0.0
2026,EG_PHWR,2031,INDIA,SR,0.0
2026,EG_PHWR,2031,INDIA,NER,0.0
2027,EG_PHWR,2027,INDIA,NR,0.0
2027,EG_PHWR,2027,INDIA,ER,0.0
2027,EG_PHWR,2027,INDIA,WR,0.0
2027,EG_PHWR,2027,INDIA,SR,0.0
2027,EG_PHWR,2027,INDIA,NER,0.0
2027,EG_PHWR,2028,INDIA,NR,0.0
2027,EG_PHWR,2028,INDIA,ER,0.0
2027,EG_PHWR,2028,INDIA,WR,0.0
2027,EG_PHWR,2028,INDIA,SR,0.0
2027,EG_PHWR,2028,INDIA,NER,0.0
2027,EG_PHWR,2029,INDIA,NR,0.0
2027,EG_PHWR,2029,INDIA,ER,0.0
2027,EG_PHWR,2029,INDIA,WR,0.0
2027,EG_PHWR,2029,INDIA,SR,0.0
2027,EG_PHWR,2029,INDIA,NER,0.0
2027,EG_PHWR,2030,INDIA,NR,0.0
2027,EG_PHWR,2030,INDIA,ER,0.0
2027,EG_PHWR,2030,INDIA,WR,0.0
2027,EG_PHWR,2030,INDIA,SR,0.0
2027,EG_PHWR,2030,INDIA,NER,0.0
2027,EG_PHWR,2031,INDIA,NR,0.0
2027,EG_PHWR,2031,INDIA,ER,0.0
2027,EG_PHWR,2031,INDIA,WR,0.0
2027,EG_PHWR,2031,INDIA,SR,0.0
2027,EG_PHWR,2031,INDIA,NER,0.0
2028,EG_PHWR,2028,INDIA,NR,0.0
2028,EG_PHWR,2028,INDIA,ER,0.0
2028,EG_PHWR,2028,INDIA,WR,0.0
2028,EG_PHWR,2028,INDIA,SR,0.0
2028,EG_PHWR,2028,INDIA,NER,0.0
2028,EG_PHWR,2029,INDIA,NR,0.0
2028,EG_PHWR,2029,INDIA,ER,0.0
2028,EG_PHWR,2029,INDIA,WR,0.0
2028,EG_PHWR,2029,INDIA,SR,0.0
2028,EG_PHWR,2029,INDIA,NER,0.0
2028,EG_PHWR,2030,INDIA,NR,0.0
2028,EG_PHWR,2030,INDIA,ER,0.0
2028,EG_PHWR,2030,INDIA,WR,0.0
2028,EG_PHWR,2030,INDIA,SR,0.0
2028,EG_PHWR,2030,INDIA,NER,0.0
2028,EG_PHWR,2031,INDIA,NR,0.0
2028,EG_PHWR,2031,INDIA,ER,0.0
2028,EG_PHWR,2031,INDIA,WR,0.0
2028,EG_PHWR,2031,INDIA,SR,0.0
2028,EG_PHWR,2031,INDIA,NER,0.0
2029,EG_PHWR,2029,INDIA,NR,0.0
2029,EG_PHWR,2029,INDIA,ER,0.0
2029,EG_PHWR,2029,INDIA,WR,0.0
2029,EG_PHWR,2029,INDIA,SR,0.0
2029,EG_PHWR,2029,INDIA,NER,0.0
2029,EG_PHWR,2030,INDIA,NR,0.0
2029,EG_PHWR,2030,INDIA,ER,0.0
2029,EG_PHWR,2030,INDIA,WR,0.0
2029,EG_PHWR,2030,INDIA,SR,0.0
2029,EG_PHWR,2030,INDIA,NER,0.0
2029,EG_PHWR,2031,INDIA,NR,0.0
2029,EG_PHWR,2031,INDIA,ER,0.0
2029,EG_PHWR,2031,INDIA,WR,0.0
2029,EG_PHWR,2031,INDIA,SR,0.0
2029,EG_PHWR,2031,INDIA,NER,0.0
2030,EG_PHWR,2030,INDIA,NR,0.0
2030,EG_PHWR,2030,INDIA,ER,0.0
2030,EG_PHWR,2030,INDIA,WR,0.0
2030,EG_PHWR,2030,INDIA,SR,0.0
2030,EG_PHWR,2030,INDIA,NER,0.0
2030,EG_PHWR,2031,INDIA,NR,0.0
2030,EG_PHWR,2031,INDIA,ER,0.0
2030,EG_PHWR,2031,INDIA,WR,0.0
2030,EG_PHWR,2031,INDIA,SR,0.0
2030,EG_PHWR,2031,INDIA,NER,0.0
2031,EG_PHWR,2031,INDIA,NR,0.0
2031,EG_PHWR,2031,INDIA,ER,0.0
2031,EG_PHWR,2031,INDIA,WR,0.0
2031,EG_PHWR,2031,INDIA,SR,0.0
2031,EG_PHWR,2031,INDIA,NER,0.0
2020,EG_SH,2021,INDIA,NR,0.0
2020,EG_SH,2022,INDIA,NR,0.0
2020,EG_SH,2023,INDIA,NR,0.0
2020,EG_SH,2024,INDIA,NR,0.0
2020,EG_SH,2025,INDIA,NR,0.0
2020,EG_SH,2026,INDIA,NR,0.0
2020,EG_SH,2027,INDIA,NR,0.0
2020,EG_SH,2028,INDIA,NR,0.0
2020,EG_SH,2029,INDIA,NR,0.0
2020,EG_SH,2030,INDIA,NR,0.0
2020,EG_SH,2031,INDIA,NR,0.0
2020,EG_SH,2021,INDIA,ER,0.0
2020,EG_SH,2022,INDIA,ER,0.0
2020,EG_SH,2023,INDIA,ER,0.0
2020,EG_SH,2024,INDIA,ER,0.0
2020,EG_SH,2025,INDIA,ER,0.0
2020,EG_SH,2026,INDIA,ER,0.0
2020,EG_SH,2027,INDIA,ER,0.0
2020,EG_SH,2028,INDIA,ER,0.0
2020,EG_SH,2029,INDIA,ER,0.0
2020,EG_SH,2030,INDIA,ER,0.0
2020,EG_SH,2031,INDIA,ER,0.0
2020,EG_SH,2021,INDIA,WR,0.0
2020,EG_SH,2022,INDIA,WR,0.0
2020,EG_SH,2023,INDIA,WR,0.0
2020,EG_SH,2024,INDIA,WR,0.0
2020,EG_SH,2025,INDIA,WR,0.0
2020,EG_SH,2026,INDIA,WR,0.0
2020,EG_SH,2027,INDIA,WR,0.0
2020,EG_SH,2028,INDIA,WR,0.0
2020,EG_SH,2029,INDIA,WR,0.0
2020,EG_SH,2030,INDIA,WR,0.0
2020,EG_SH,2031,INDIA,WR,0.0
2020,EG_SH,2021,INDIA,SR,0.0
2020,EG_SH,2022,INDIA,SR,0.0
2020,EG_SH,2023,INDIA,SR,0.0
2020,EG_SH,2024,INDIA,SR,0.0
2020,EG_SH,2025,INDIA,SR,0.0
2020,EG_SH,2026,INDIA,SR,0.0
2020,EG_SH,2027,INDIA,SR,0.0
2020,EG_SH,2028,INDIA,SR,0.0
2020,EG_SH,2029,INDIA,SR,0.0
2020,EG_SH,2030,INDIA,SR,0.0
2020,EG_SH,2031,INDIA,SR,0.0
2020,EG_SH,2021,INDIA,NER,0.0
2020,EG_SH,2022,INDIA,NER,0.0
2020,EG_SH,2023,INDIA,NER,0.0
2020,EG_SH,2024,INDIA,NER,0.0
2020,EG_SH,2025,INDIA,NER,0.0
2020,EG_SH,2026,INDIA,NER,0.0
2020,EG_SH,2027,INDIA,NER,0.0
2020,EG_SH,2028,INDIA,NER,0.0
2020,EG_SH,2029,INDIA,NER,0.0
2020,EG_SH,2030,INDIA,NER,0.0
2020,EG_SH,2031,INDIA,NER,0.0
2021,EG_SH,2021,INDIA,NR,0.0
2021,EG_SH,2021,INDIA,ER,0.0
2021,EG_SH,2021,INDIA,WR,0.0
2021,EG_SH,2021,INDIA,SR,0.0
2021,EG_SH,2021,INDIA,NER,0.0
2021,EG_SH,2022,INDIA,NR,0.0
2021,EG_SH,2022,INDIA,ER,0.0
2021,EG_SH,2022,INDIA,WR,0.0
2021,EG_SH,2022,INDIA,SR,0.0
2021,EG_SH,2022,INDIA,NER,0.0
2021,EG_SH,2023,INDIA,NR,0.0
2021,EG_SH,2023,INDIA,ER,0.0
2021,EG_SH,2023,INDIA,WR,0.0
2021,EG_SH,2023,INDIA,SR,0.0
2021,EG_SH,2023,INDIA,NER,0.0
2021,EG_SH,2024,INDIA,NR,0.0
2021,EG_SH,2024,INDIA,ER,0.0
2021,EG_SH,2024,INDIA,WR,0.0
2021,EG_SH,2024,INDIA,SR,0.0
2021,EG_SH,2024,INDIA,NER,0.0
2021,EG_SH,2025,INDIA,NR,0.0
2021,EG_SH,2025,INDIA,ER,0.0
2021,EG_SH,2025,INDIA,WR,0.0
2021,EG_SH,2025,INDIA,SR,0.0
2021,EG_SH,2025,INDIA,NER,0.0
2021,EG_SH,2026,INDIA,NR,0.0
2021,EG_SH,2026,INDIA,ER,0.0
2021,EG_SH,2026,INDIA,WR,0.0
2021,EG_SH,2026,INDIA,SR,0.0
2021,EG_SH,2026,INDIA,NER,0.0
2021,EG_SH,2027,INDIA,NR,0.0
2021,EG_SH,2027,INDIA,ER,0.0
2021,EG_SH,2027,INDIA,WR,0.0
2021,EG_SH,2027,INDIA,SR,0.0
2021,EG_SH,2027,INDIA,NER,0.0
2021,EG_SH,2028,INDIA,NR,0.0
2021,EG_SH,2028,INDIA,ER,0.0
2021,EG_SH,2028,INDIA,WR,0.0
2021,EG_SH,2028,INDIA,SR,0.0
2021,EG_SH,2028,INDIA,NER,0.0
2021,EG_SH,2029,INDIA,NR,0.0
2021,EG_SH,2029,INDIA,ER,0.0
2021,EG_SH,2029,INDIA,WR,0.0
2021,EG_SH,2029,INDIA,SR,0.0
2021,EG_SH,2029,INDIA,NER,0.0
2021,EG_SH,2030,INDIA,NR,0.0
2021,EG_SH,2030,INDIA,ER,0.0
2021,EG_SH,2030,INDIA,WR,0.0
2021,EG_SH,2030,INDIA,SR,0.0
2021,EG_SH,2030,INDIA,NER,0.0
2021,EG_SH,2031,INDIA,NR,0.0
2021,EG_SH,2031,INDIA,ER,0.0
2021,EG_SH,2031,INDIA,WR,0.0
2021,EG_SH,2031,INDIA,SR,0.0
2021,EG_SH,2031,INDIA,NER,0.0
2022,EG_SH,2022,INDIA,NR,0.0
2022,EG_SH,2022,INDIA,ER,0.0
2022,EG_SH,2022,INDIA,WR,0.0
2022,EG_SH,2022,INDIA,SR,0.0
2022,EG_SH,2022,INDIA,NER,0.0
2022,EG_SH,2023,INDIA,NR,0.0
2022,EG_SH,2023,INDIA,ER,0.0
2022,EG_SH,2023,INDIA,WR,0.0
2022,EG_SH,2023,INDIA,SR,0.0
2022,EG_SH,2023,INDIA,NER,0.0
2022,EG_SH,2024,INDIA,NR,0.0
2022,EG_SH,2024,INDIA,ER,0.0
2022,EG_SH,2024,INDIA,WR,0.0
2022,EG_SH,2024,INDIA,SR,0.0
2022,EG_SH,2024,INDIA,NER,0.0
2022,EG_SH,2025,INDIA,NR,0.0
2022,EG_SH,2025,INDIA,ER,0.0
2022,EG_SH,2025,INDIA,WR,0.0
2022,EG_SH,2025,INDIA,SR,0.0
2022,EG_SH,2025,INDIA,NER,0.0
2022,EG_SH,2026,INDIA,NR,0.0
2022,EG_SH,2026,INDIA,ER,0.0
2022,EG_SH,2026,INDIA,WR,0.0
2022,EG_SH,2026,INDIA,SR,0.0
2022,EG_SH,2026,INDIA,NER,0.0
2022,EG_SH,2027,INDIA,NR,0.0
2022,EG_SH,2027,INDIA,ER,0.0
2022,EG_SH,2027,INDIA,WR,0.0
2022,EG_SH,2027,INDIA,SR,0.0
2022,EG_SH,2027,INDIA,NER,0.0
2022,EG_SH,2028,INDIA,NR,0.0
2022,EG_SH,2028,INDIA,ER,0.0
2022,EG_SH,2028,INDIA,WR,0.0
2022,EG_SH,2028,INDIA,SR,0.0
2022,EG_SH,2028,INDIA,NER,0.0
2022,EG_SH,2029,INDIA,NR,0.0
2022,EG_SH,2029,INDIA,ER,0.0
2022,EG_SH,2029,INDIA,WR,0.0
2022,EG_SH,2029,INDIA,SR,0.0
2022,EG_SH,2029,INDIA,NER,0.0
2022,EG_SH,2030,INDIA,NR,0.0
2022,EG_SH,2030,INDIA,ER,0.0
2022,EG_SH,2030,INDIA,WR,0.0
2022,EG_SH,2030,INDIA,SR,0.0
2022,EG_SH,2030,INDIA,NER,0.0
2022,EG_SH,2031,INDIA,NR,0.0
2022,EG_SH,2031,INDIA,ER,0.0
2022,EG_SH,2031,INDIA,WR,0.0
2022,EG_SH,2031,INDIA,SR,0.0
2022,EG_SH,2031,INDIA,NER,0.0
2023,EG_SH,2023,INDIA,NR,0.0
2023,EG_SH,2023,INDIA,ER,0.0
2023,EG_SH,2023,INDIA,WR,0.0
2023,EG_SH,2023,INDIA,SR,0.0
2023,EG_SH,2023,INDIA,NER,0.0
2023,EG_SH,2024,INDIA,NR,0.0
2023,EG_SH,2024,INDIA,ER,0.0
2023,EG_SH,2024,INDIA,WR,0.0
2023,EG_SH,2024,INDIA,SR,0.0
2023,EG_SH,2024,INDIA,NER,0.0
2023,EG_SH,2025,INDIA,NR,0.0
2023,EG_SH,2025,INDIA,ER,0.0
2023,EG_SH,2025,INDIA,WR,0.0
2023,EG_SH,2025,INDIA,SR,0.0
2023,EG_SH,2025,INDIA,NER,0.0
2023,EG_SH,2026,INDIA,NR,0.0
2023,EG_SH,2026,INDIA,ER,0.0
2023,EG_SH,2026,INDIA,WR,0.0
2023,EG_SH,2026,INDIA,SR,0.0
2023,EG_SH,2026,INDIA,NER,0.0
2023,EG_SH,2027,INDIA,NR,0.0
2023,EG_SH,2027,INDIA,ER,0.0
2023,EG_SH,2027,INDIA,WR,0.0
2023,EG_SH,2027,INDIA,SR,0.0
2023,EG_SH,2027,INDIA,NER,0.0
2023,EG_SH,2028,INDIA,NR,0.0
2023,EG_SH,2028,INDIA,ER,0.0
2023,EG_SH,2028,INDIA,WR,0.0
2023,EG_SH,2028,INDIA,SR,0.0
2023,EG_SH,2028,INDIA,NER,0.0
2023,EG_SH,2029,INDIA,NR,0.0
2023,EG_SH,2029,INDIA,ER,0.0
2023,EG_SH,2029,INDIA,WR,0.0
2023,EG_SH,2029,INDIA,SR,0.0
2023,EG_SH,2029,INDIA,NER,0.0
2023,EG_SH,2030,INDIA,NR,0.0
2023,EG_SH,2030,INDIA,ER,0.0
2023,EG_SH,2030,INDIA,WR,0.0
2023,EG_SH,2030,INDIA,SR,0.0
2023,EG_SH,2030,INDIA,NER,0.0
2023,EG_SH,2031,INDIA,NR,0.0
2023,EG_SH,2031,INDIA,ER,0.0
2023,EG_SH,2031,INDIA,WR,0.0
2023,EG_SH,2031,INDIA,SR,0.0
2023,EG_SH,2031,INDIA,NER,0.0
2024,EG_SH,2024,INDIA,NR,0.0
2024,EG_SH,2024,INDIA,ER,0.0
2024,EG_SH,2024,INDIA,WR,0.0
2024,EG_SH,2024,INDIA,SR,0.0
2024,EG_SH,2024,INDIA,NER,0.0
2024,EG_SH,2025,INDIA,NR,0.0
2024,EG_SH,2025,INDIA,ER,0.0
2024,EG_SH,2025,INDIA,WR,0.0
2024,EG_SH,2025,INDIA,SR,0.0
2024,EG_SH,2025,INDIA,NER,0.0
2024,EG_SH,2026,INDIA,NR,0.0
2024,EG_SH,2026,INDIA,ER,0.0
2024,EG_SH,2026,INDIA,WR,0.0
2024,EG_SH,2026,INDIA,SR,0.0
2024,EG_SH,2026,INDIA,NER,0.0
2024,EG_SH,2027,INDIA,NR,0.0
2024,EG_SH,2027,INDIA,ER,0.0
2024,EG_SH,2027,INDIA,WR,0.0
2024,EG_SH,2027,INDIA,SR,0.0
2024,EG_SH,2027,INDIA,NER,0.0
2024,EG_SH,2028,INDIA,NR,0.0
2024,EG_SH,2028,INDIA,ER,0.0
2024,EG_SH,2028,INDIA,WR,0.0
2024,EG_SH,2028,INDIA,SR,0.0
2024,EG_SH,2028,INDIA,NER,0.0
2024,EG_SH,2029,INDIA,NR,0.0
2024,EG_SH,2029,INDIA,ER,0.0
2024,EG_SH,2029,INDIA,WR,0.0
2024,EG_SH,2029,INDIA,SR,0.0
2024,EG_SH,2029,INDIA,NER,0.0
2024,EG_SH,2030,INDIA,NR,0.0
2024,EG_SH,2030,INDIA,ER,0.0
2024,EG_SH,2030,INDIA,WR,0.0
2024,EG_SH,2030,INDIA,SR,0.0
2024,EG_SH,2030,INDIA,NER,0.0
2024,EG_SH,2031,INDIA,NR,0.0
2024,EG_SH,2031,INDIA,ER,0.0
2024,EG_SH,2031,INDIA,WR,0.0
2024,EG_SH,2031,INDIA,SR,0.0
2024,EG_SH,2031,INDIA,NER,0.0
2025,EG_SH,2025,INDIA,NR,0.0
2025,EG_SH,2025,INDIA,ER,0.0
2025,EG_SH,2025,INDIA,WR,0.0
2025,EG_SH,2025,INDIA,SR,0.0
2025,EG_SH,2025,INDIA,NER,0.0
2025,EG_SH,2026,INDIA,NR,0.0
2025,EG_SH,2026,INDIA,ER,0.0
2025,EG_SH,2026,INDIA,WR,0.0
2025,EG_SH,2026,INDIA,SR,0.0
2025,EG_SH,2026,INDIA,NER,0.0
2025,EG_SH,2027,INDIA,NR,0.0
2025,EG_SH,2027,INDIA,ER,0.0
2025,EG_SH,2027,INDIA,WR,0.0
2025,EG_SH,2027,INDIA,SR,0.0
2025,EG_SH,2027,INDIA,NER,0.0
2025,EG_SH,2028,INDIA,NR,0.0
2025,EG_SH,2028,INDIA,ER,0.0
2025,EG_SH,2028,INDIA,WR,0.0
2025,EG_SH,2028,INDIA,SR,0.0
2025,EG_SH,2028,INDIA,NER,0.0
2025,EG_SH,2029,INDIA,NR,0.0
2025,EG_SH,2029,INDIA,ER,0.0
2025,EG_SH,2029,INDIA,WR,0.0
2025,EG_SH,2029,INDIA,SR,0.0
2025,EG_SH,2029,INDIA,NER,0.0
2025,EG_SH,2030,INDIA,NR,0.0
2025,EG_SH,2030,INDIA,ER,0.0
2025,EG_SH,2030,INDIA,WR,0.0
2025,EG_SH,2030,INDIA,SR,0.0
2025,EG_SH,2030,INDIA,NER,0.0
2025,EG_SH,2031,INDIA,NR,0.0
2025,EG_SH,2031,INDIA,ER,0.0
2025,EG_SH,2031,INDIA,WR,0.0
2025,EG_SH,2031,INDIA,SR,0.0
2025,EG_SH,2031,INDIA,NER,0.0
2026,EG_SH,2026,INDIA,NR,0.0
2026,EG_SH,2026,INDIA,ER,0.0
2026,EG_SH,2026,INDIA,WR,0.0
2026,EG_SH,2026,INDIA,SR,0.0
2026,EG_SH,2026,INDIA,NER,0.0
2026,EG_SH,2027,INDIA,NR,0.0
2026,EG_SH,2027,INDIA,ER,0.0
2026,EG_SH,2027,INDIA,WR,0.0
2026,EG_SH,2027,INDIA,SR,0.0
2026,EG_SH,2027,INDIA,NER,0.0
2026,EG_SH,2028,INDIA,NR,0.0
2026,EG_SH,2028,INDIA,ER,0.0
2026,EG_SH,2028,INDIA,WR,0.0
2026,EG_SH,2028,INDIA,SR,0.0
2026,EG_SH,2028,INDIA,NER,0.0
2026,EG_SH,2029,INDIA,NR,0.0
2026,EG_SH,2029,INDIA,ER,0.0
2026,EG_SH,2029,INDIA,WR,0.0
2026,EG_SH,2029,INDIA,SR,0.0
2026,EG_SH,2029,INDIA,NER,0.0
2026,EG_SH,2030,INDIA,NR,0.0
2026,EG_SH,2030,INDIA,ER,0.0
2026,EG_SH,2030,INDIA,WR,0.0
2026,EG_SH,2030,INDIA,SR,0.0
2026,EG_SH,2030,INDIA,NER,0.0
2026,EG_SH,2031,INDIA,NR,0.0
2026,EG_SH,2031,INDIA,ER,0.0
2026,EG_SH,2031,INDIA,WR,0.0
2026,EG_SH,2031,INDIA,SR,0.0
2026,EG_SH,2031,INDIA,NER,0.0
2027,EG_SH,2027,INDIA,NR,0.0
2027,EG_SH,2027,INDIA,ER,0.0
2027,EG_SH,2027,INDIA,WR,0.0
2027,EG_SH,2027,INDIA,SR,0.0
2027,EG_SH,2027,INDIA,NER,0.0
2027,EG_SH,2028,INDIA,NR,0.0
2027,EG_SH,2028,INDIA,ER,0.0
2027,EG_SH,2028,INDIA,WR,0.0
2027,EG_SH,2028,INDIA,SR,0.0
2027,EG_SH,2028,INDIA,NER,0.0
2027,EG_SH,2029,INDIA,NR,0.0
2027,EG_SH,2029,INDIA,ER,0.0
2027,EG_SH,2029,INDIA,WR,0.0
2027,EG_SH,2029,INDIA,SR,0.0
2027,EG_SH,2029,INDIA,NER,0.0
2027,EG_SH,2030,INDIA,NR,0.0
2027,EG_SH,2030,INDIA,ER,0.0
2027,EG_SH,2030,INDIA,WR,0.0
2027,EG_SH,2030,INDIA,SR,0.0
2027,EG_SH,2030,INDIA,NER,0.0
2027,EG_SH,2031,INDIA,NR,0.0
2027,EG_SH,2031,INDIA,ER,0.0
2027,EG_SH,2031,INDIA,WR,0.0
2027,EG_SH,2031,INDIA,SR,0.0
2027,EG_SH,2031,INDIA,NER,0.0
2028,EG_SH,2028,INDIA,NR,0.0
2028,EG_SH,2028,INDIA,ER,0.0
2028,EG_SH,2028,INDIA,WR,0.0
2028,EG_SH,2028,INDIA,SR,0.0
2028,EG_SH,2028,INDIA,NER,0.0
2028,EG_SH,2029,INDIA,NR,0.0
2028,EG_SH,2029,INDIA,ER,0.0
2028,EG_SH,2029,INDIA,WR,0.0
2028,EG_SH,2029,INDIA,SR,0.0
2028,EG_SH,2029,INDIA,NER,0.0
2028,EG_SH,2030,INDIA,NR,0.0
2028,EG_SH,2030,INDIA,ER,0.0
2028,EG_SH,2030,INDIA,WR,0.0
2028,EG_SH,2030,INDIA,SR,0.0
2028,EG_SH,2030,INDIA,NER,0.0
2028,EG_SH,2031,INDIA,NR,0.0
2028,EG_SH,2031,INDIA,ER,0.0
2028,EG_SH,2031,INDIA,WR,0.0
2028,EG_SH,2031,INDIA,SR,0.0
2028,EG_SH,2031,INDIA,NER,0.0
2029,EG_SH,2029,INDIA,NR,0.0
2029,EG_SH,2029,INDIA,ER,0.0
2029,EG_SH,2029,INDIA,WR,0.0
2029,EG_SH,2029,INDIA,SR,0.0
2029,EG_SH,2029,INDIA,NER,0.0
2029,EG_SH,2030,INDIA,NR,0.0
2029,EG_SH,2030,INDIA,ER,0.0
2029,EG_SH,2030,INDIA,WR,0.0
2029,EG_SH,2030,INDIA,SR,0.0
2029,EG_SH,2030,INDIA,NER,0.0
2029,EG_SH,2031,INDIA,NR,0.0
2029,EG_SH,2031,INDIA,ER,0.0
2029,EG_SH,2031,INDIA,WR,0.0
2029,EG_SH,2031,INDIA,SR,0.0
2029,EG_SH,2031,INDIA,NER,0.0
2030,EG_SH,2030,INDIA,NR,0.0
2030,EG_SH,2030,INDIA,ER,0.0
2030,EG_SH,2030,INDIA,WR,0.0
2030,EG_SH,2030,INDIA,SR,0.0
2030,EG_SH,2030,INDIA,NER,0.0
2030,EG_SH,2031,INDIA,NR,0.0
2030,EG_SH,2031,INDIA,ER,0.0
2030,EG_SH,2031,INDIA,WR,0.0
2030,EG_SH,2031,INDIA,SR,0.0
2030,EG_SH,2031,INDIA,NER,0.0
2031,EG_SH,2031,INDIA,NR,0.0
2031,EG_SH,2031,INDIA,ER,0.0
2031,EG_SH,2031,INDIA,WR,0.0
2031,EG_SH,2031,INDIA,SR,0.0
2031,EG_SH,2031,INDIA,NER,0.0
2020,EG_SOLARPV,2021,INDIA,NR,0.0
2020,EG_SOLARPV,2022,INDIA,NR,0.0
2020,EG_SOLARPV,2023,INDIA,NR,0.0
2020,EG_SOLARPV,2024,INDIA,NR,0.0
2020,EG_SOLARPV,2025,INDIA,NR,0.0
2020,EG_SOLARPV,2026,INDIA,NR,0.0
2020,EG_SOLARPV,2027,INDIA,NR,0.0
2020,EG_SOLARPV,2028,INDIA,NR,0.0
