InstYear,EnergyConvTech,Year,ModelGeography,SubGeography1,FixedCost
2025,EG_CCGT,2030,INDIA,NER,8848.526957
2025,EG_CCGT,2031,INDIA,NR,8848.526957
2025,EG_CCGT,2031,INDIA,ER,8848.526957
2025,EG_CCGT,2031,INDIA,WR,8848.526957
2025,EG_CCGT,2031,INDIA,SR,8848.526957
2025,EG_CCGT,2031,INDIA,NER,8848.526957
2026,EG_CCGT,2026,INDIA,NR,8848.526957
2026,EG_CCGT,2026,INDIA,ER,8848.526957
2026,EG_CCGT,2026,INDIA,WR,8848.526957
2026,EG_CCGT,2026,INDIA,SR,8848.526957
2026,EG_CCGT,2026,INDIA,NER,8848.526957
2026,EG_CCGT,2027,INDIA,NR,8848.526957
2026,EG_CCGT,2027,INDIA,ER,8848.526957
2026,EG_CCGT,2027,INDIA,WR,8848.526957
2026,EG_CCGT,2027,INDIA,SR,8848.526957
2026,EG_CCGT,2027,INDIA,NER,8848.526957
2026,EG_CCGT,2028,INDIA,NR,8848.526957
2026,EG_CCGT,2028,INDIA,ER,8848.526957
2026,EG_CCGT,2028,INDIA,WR,8848.526957
2026,EG_CCGT,2028,INDIA,SR,8848.526957
2026,EG_CCGT,2028,INDIA,NER,8848.526957
2026,EG_CCGT,2029,INDIA,NR,8848.526957
2026,EG_CCGT,2029,INDIA,ER,8848.526957
2026,EG_CCGT,2029,INDIA,WR,8848.526957
2026,EG_CCGT,2029,INDIA,SR,8848.526957
2026,EG_CCGT,2029,INDIA,NER,8848.526957
2026,EG_CCGT,2030,INDIA,NR,8848.526957
2026,EG_CCGT,2030,INDIA,ER,8848.526957
2026,EG_CCGT,2030,INDIA,WR,8848.526957
2026,EG_CCGT,2030,INDIA,SR,8848.526957
2026,EG_CCGT,2030,INDIA,NER,8848.526957
2026,EG_CCGT,2031,INDIA,NR,8848.526957
2026,EG_CCGT,2031,INDIA,ER,8848.526957
2026,EG_CCGT,2031,INDIA,WR,8848.526957
2026,EG_CCGT,2031,INDIA,SR,8848.526957
2026,EG_CCGT,2031,INDIA,NER,8848.526957
2027,EG_CCGT,2027,INDIA,NR,8848.526957
2027,EG_CCGT,2027,INDIA,ER,8848.526957
2027,EG_CCGT,2027,INDIA,WR,8848.526957
2027,EG_CCGT,2027,INDIA,SR,8848.526957
2027,EG_CCGT,2027,INDIA,NER,8848.526957
2027,EG_CCGT,2028,INDIA,NR,8848.526957
2027,EG_CCGT,2028,INDIA,ER,8848.526957
2027,EG_CCGT,2028,INDIA,WR,8848.526957
2027,EG_CCGT,2028,INDIA,SR,8848.526957
2027,EG_CCGT,2028,INDIA,NER,8848.526957
2027,EG_CCGT,2029,INDIA,NR,8848.526957
2027,EG_CCGT,2029,INDIA,ER,8848.526957
2027,EG_CCGT,2029,INDIA,WR,8848.526957
2027,EG_CCGT,2029,INDIA,SR,8848.526957
2027,EG_CCGT,2029,INDIA,NER,8848.526957
2027,EG_CCGT,2030,INDIA,NR,8848.526957
2027,EG_CCGT,2030,INDIA,ER,8848.526957
2027,EG_CCGT,2030,INDIA,WR,8848.526957
2027,EG_CCGT,2030,INDIA,SR,8848.526957
2027,EG_CCGT,2030,INDIA,NER,8848.526957
2027,EG_CCGT,2031,INDIA,NR,8848.526957
2027,EG_CCGT,2031,INDIA,ER,8848.526957
2027,EG_CCGT,2031,INDIA,WR,8848.526957
2027,EG_CCGT,2031,INDIA,SR,8848.526957
2027,EG_CCGT,2031,INDIA,NER,8848.526957
2028,EG_CCGT,2028,INDIA,NR,8848.526957
2028,EG_CCGT,2028,INDIA,ER,8848.526957
2028,EG_CCGT,2028,INDIA,WR,8848.526957
2028,EG_CCGT,2028,INDIA,SR,8848.526957
2028,EG_CCGT,2028,INDIA,NER,8848.526957
2028,EG_CCGT,2029,INDIA,NR,8848.526957
2028,EG_CCGT,2029,INDIA,ER,8848.526957
2028,EG_CCGT,2029,INDIA,WR,8848.526957
2028,EG_CCGT,2029,INDIA,SR,8848.526957
2028,EG_CCGT,2029,INDIA,NER,8848.526957
2028,EG_CCGT,2030,INDIA,NR,8848.526957
2028,EG_CCGT,2030,INDIA,ER,8848.526957
2028,EG_CCGT,2030,INDIA,WR,8848.526957
2028,EG_CCGT,2030,INDIA,SR,8848.526957
2028,EG_CCGT,2030,INDIA,NER,8848.526957
2028,EG_CCGT,2031,INDIA,NR,8848.526957
2028,EG_CCGT,2031,INDIA,ER,8848.526957
2028,EG_CCGT,2031,INDIA,WR,8848.526957
2028,EG_CCGT,2031,INDIA,SR,8848.526957
2028,EG_CCGT,2031,INDIA,NER,8848.526957
2029,EG_CCGT,2029,INDIA,NR,8848.526957
2029,EG_CCGT,2029,INDIA,ER,8848.526957
2029,EG_CCGT,2029,INDIA,WR,8848.526957
2029,EG_CCGT,2029,INDIA,SR,8848.526957
2029,EG_CCGT,2029,INDIA,NER,8848.526957
2029,EG_CCGT,2030,INDIA,NR,8848.526957
2029,EG_CCGT,2030,INDIA,ER,8848.526957
2029,EG_CCGT,2030,INDIA,WR,8848.526957
2029,EG_CCGT,2030,INDIA,SR,8848.526957
2029,EG_CCGT,2030,INDIA,NER,8848.526957
2029,EG_CCGT,2031,INDIA,NR,8848.526957
2029,EG_CCGT,2031,INDIA,ER,8848.526957
2029,EG_CCGT,2031,INDIA,WR,8848.526957
2029,EG_CCGT,2031,INDIA,SR,8848.526957
2029,EG_CCGT,2031,INDIA,NER,8848.526957
2030,EG_CCGT,2030,INDIA,NR,8848.526957
2030,EG_CCGT,2030,INDIA,ER,8848.526957
2030,EG_CCGT,2030,INDIA,WR,8848.526957
2030,EG_CCGT,2030,INDIA,SR,8848.526957
2030,EG_CCGT,2030,INDIA,NER,8848.526957
2030,EG_CCGT,2031,INDIA,NR,8848.526957
2030,EG_CCGT,2031,INDIA,ER,8848.526957
2030,EG_CCGT,2031,INDIA,WR,8848.526957
2030,EG_CCGT,2031,INDIA,SR,8848.526957
2030,EG_CCGT,2031,INDIA,NER,8848.526957
2031,EG_CCGT,2031,INDIA,NR,8848.526957
2031,EG_CCGT,2031,INDIA,ER,8848.526957
2031,EG_CCGT,2031,INDIA,WR,8848.526957
2031,EG_CCGT,2031,INDIA,SR,8848.526957
2031,EG_CCGT,2031,INDIA,NER,8848.526957
2020,EG_BIOMASS,2021,INDIA,NR,12023.27035
2020,EG_BIOMASS,2022,INDIA,NR,12023.27035
2020,EG_BIOMASS,2023,INDIA,NR,12023.27035
2020,EG_BIOMASS,2024,INDIA,NR,12023.27035
2020,EG_BIOMASS,2025,INDIA,NR,12023.27035
2020,EG_BIOMASS,2026,INDIA,NR,12023.27035
2020,EG_BIOMASS,2027,INDIA,NR,12023.27035
2020,EG_BIOMASS,2028,INDIA,NR,12023.27035
2020,EG_BIOMASS,2029,INDIA,NR,12023.27035
2020,EG_BIOMASS,2030,INDIA,NR,12023.27035
2020,EG_BIOMASS,2031,INDIA,NR,12023.27035
2020,EG_BIOMASS,2021,INDIA,ER,14598.41647
2020,EG_BIOMASS,2022,INDIA,ER,14598.41647
2020,EG_BIOMASS,2023,INDIA,ER,14598.41647
2020,EG_BIOMASS,2024,INDIA,ER,14598.41647
2020,EG_BIOMASS,2025,INDIA,ER,14598.41647
2020,EG_BIOMASS,2026,INDIA,ER,14598.41647
2020,EG_BIOMASS,2027,INDIA,ER,14598.41647
2020,EG_BIOMASS,2028,INDIA,ER,14598.41647
2020,EG_BIOMASS,2029,INDIA,ER,14598.41647
2020,EG_BIOMASS,2030,INDIA,ER,14598.41647
2020,EG_BIOMASS,2031,INDIA,ER,14598.41647
2020,EG_BIOMASS,2021,INDIA,WR,11616.71658
2020,EG_BIOMASS,2022,INDIA,WR,11616.71658
2020,EG_BIOMASS,2023,INDIA,WR,11616.71658
2020,EG_BIOMASS,2024,INDIA,WR,11616.71658
2020,EG_BIOMASS,2025,INDIA,WR,11616.71658
2020,EG_BIOMASS,2026,INDIA,WR,11616.71658
2020,EG_BIOMASS,2027,INDIA,WR,11616.71658
2020,EG_BIOMASS,2028,INDIA,WR,11616.71658
2020,EG_BIOMASS,2029,INDIA,WR,11616.71658
2020,EG_BIOMASS,2030,INDIA,WR,11616.71658
2020,EG_BIOMASS,2031,INDIA,WR,11616.71658
2020,EG_BIOMASS,2021,INDIA,SR,9522.785732
2020,EG_BIOMASS,2022,INDIA,SR,9522.785732
2020,EG_BIOMASS,2023,INDIA,SR,9522.785732
2020,EG_BIOMASS,2024,INDIA,SR,9522.785732
2020,EG_BIOMASS,2025,INDIA,SR,9522.785732
2020,EG_BIOMASS,2026,INDIA,SR,9522.785732
2020,EG_BIOMASS,2027,INDIA,SR,9522.785732
2020,EG_BIOMASS,2028,INDIA,SR,9522.785732
2020,EG_BIOMASS,2029,INDIA,SR,9522.785732
2020,EG_BIOMASS,2030,INDIA,SR,9522.785732
2020,EG_BIOMASS,2031,INDIA,SR,9522.785732
2020,EG_BIOMASS,2021,INDIA,NER,13398.06676
2020,EG_BIOMASS,2022,INDIA,NER,13398.06676
2020,EG_BIOMASS,2023,INDIA,NER,13398.06676
2020,EG_BIOMASS,2024,INDIA,NER,13398.06676
2020,EG_BIOMASS,2025,INDIA,NER,13398.06676
2020,EG_BIOMASS,2026,INDIA,NER,13398.06676
2020,EG_BIOMASS,2027,INDIA,NER,13398.06676
2020,EG_BIOMASS,2028,INDIA,NER,13398.06676
2020,EG_BIOMASS,2029,INDIA,NER,13398.06676
2020,EG_BIOMASS,2030,INDIA,NER,13398.06676
2020,EG_BIOMASS,2031,INDIA,NER,13398.06676
2021,EG_BIOMASS,2021,INDIA,NR,10426.10238
2021,EG_BIOMASS,2021,INDIA,ER,10426.10238
2021,EG_BIOMASS,2021,INDIA,WR,10426.10238
2021,EG_BIOMASS,2021,INDIA,SR,10426.10238
2021,EG_BIOMASS,2021,INDIA,NER,10426.10238
2021,EG_BIOMASS,2022,INDIA,NR,10426.10238
2021,EG_BIOMASS,2022,INDIA,ER,10426.10238
2021,EG_BIOMASS,2022,INDIA,WR,10426.10238
2021,EG_BIOMASS,2022,INDIA,SR,10426.10238
2021,EG_BIOMASS,2022,INDIA,NER,10426.10238
2021,EG_BIOMASS,2023,INDIA,NR,10426.10238
2021,EG_BIOMASS,2023,INDIA,ER,10426.10238
2021,EG_BIOMASS,2023,INDIA,WR,10426.10238
2021,EG_BIOMASS,2023,INDIA,SR,10426.10238
2021,EG_BIOMASS,2023,INDIA,NER,10426.10238
2021,EG_BIOMASS,2024,INDIA,NR,10426.10238
2021,EG_BIOMASS,2024,INDIA,ER,10426.10238
2021,EG_BIOMASS,2024,INDIA,WR,10426.10238
2021,EG_BIOMASS,2024,INDIA,SR,10426.10238
2021,EG_BIOMASS,2024,INDIA,NER,10426.10238
2021,EG_BIOMASS,2025,INDIA,NR,10426.10238
2021,EG_BIOMASS,2025,INDIA,ER,10426.10238
2021,EG_BIOMASS,2025,INDIA,WR,10426.10238
2021,EG_BIOMASS,2025,INDIA,SR,10426.10238
2021,EG_BIOMASS,2025,INDIA,NER,10426.10238
2021,EG_BIOMASS,2026,INDIA,NR,10426.10238
2021,EG_BIOMASS,2026,INDIA,ER,10426.10238
2021,EG_BIOMASS,2026,INDIA,WR,10426.10238
2021,EG_BIOMASS,2026,INDIA,SR,10426.10238
2021,EG_BIOMASS,2026,INDIA,NER,10426.10238
2021,EG_BIOMASS,2027,INDIA,NR,10426.10238
2021,EG_BIOMASS,2027,INDIA,ER,10426.10238
2021,EG_BIOMASS,2027,INDIA,WR,10426.10238
2021,EG_BIOMASS,2027,INDIA,SR,10426.10238
2021,EG_BIOMASS,2027,INDIA,NER,10426.10238
2021,EG_BIOMASS,2028,INDIA,NR,10426.10238
2021,EG_BIOMASS,2028,INDIA,ER,10426.10238
2021,EG_BIOMASS,2028,INDIA,WR,10426.10238
2021,EG_BIOMASS,2028,INDIA,SR,10426.10238
2021,EG_BIOMASS,2028,INDIA,NER,10426.10238
2021,EG_BIOMASS,2029,INDIA,NR,10426.10238
2021,EG_BIOMASS,2029,INDIA,ER,10426.10238
2021,EG_BIOMASS,2029,INDIA,WR,10426.10238
2021,EG_BIOMASS,2029,INDIA,SR,10426.10238
2021,EG_BIOMASS,2029,INDIA,NER,10426.10238
2021,EG_BIOMASS,2030,INDIA,NR,10426.10238
2021,EG_BIOMASS,2030,INDIA,ER,10426.10238
2021,EG_BIOMASS,2030,INDIA,WR,10426.10238
2021,EG_BIOMASS,2030,INDIA,SR,10426.10238
2021,EG_BIOMASS,2030,INDIA,NER,10426.10238
2021,EG_BIOMASS,2031,INDIA,NR,10426.10238
2021,EG_BIOMASS,2031,INDIA,ER,10426.10238
2021,EG_BIOMASS,2031,INDIA,WR,10426.10238
2021,EG_BIOMASS,2031,INDIA,SR,10426.10238
2021,EG_BIOMASS,2031,INDIA,NER,10426.10238
2022,EG_BIOMASS,2022,INDIA,NR,10426.10238
2022,EG_BIOMASS,2022,INDIA,ER,10426.10238
2022,EG_BIOMASS,2022,INDIA,WR,10426.10238
2022,EG_BIOMASS,2022,INDIA,SR,10426.10238
2022,EG_BIOMASS,2022,INDIA,NER,10426.10238
2022,EG_BIOMASS,2023,INDIA,NR,10426.10238
2022,EG_BIOMASS,2023,INDIA,ER,10426.10238
2022,EG_BIOMASS,2023,INDIA,WR,10426.10238
2022,EG_BIOMASS,2023,INDIA,SR,10426.10238
2022,EG_BIOMASS,2023,INDIA,NER,10426.10238
2022,EG_BIOMASS,2024,INDIA,NR,10426.10238
2022,EG_BIOMASS,2024,INDIA,ER,10426.10238
2022,EG_BIOMASS,2024,INDIA,WR,10426.10238
2022,EG_BIOMASS,2024,INDIA,SR,10426.10238
2022,EG_BIOMASS,2024,INDIA,NER,10426.10238
2022,EG_BIOMASS,2025,INDIA,NR,10426.10238
2022,EG_BIOMASS,2025,INDIA,ER,10426.10238
2022,EG_BIOMASS,2025,INDIA,WR,10426.10238
2022,EG_BIOMASS,2025,INDIA,SR,10426.10238
2022,EG_BIOMASS,2025,INDIA,NER,10426.10238
2022,EG_BIOMASS,2026,INDIA,NR,10426.10238
2022,EG_BIOMASS,2026,INDIA,ER,10426.10238
2022,EG_BIOMASS,2026,INDIA,WR,10426.10238
2022,EG_BIOMASS,2026,INDIA,SR,10426.10238
2022,EG_BIOMASS,2026,INDIA,NER,10426.10238
2022,EG_BIOMASS,2027,INDIA,NR,10426.10238
2022,EG_BIOMASS,2027,INDIA,ER,10426.10238
2022,EG_BIOMASS,2027,INDIA,WR,10426.10238
2022,EG_BIOMASS,2027,INDIA,SR,10426.10238
2022,EG_BIOMASS,2027,INDIA,NER,10426.10238
2022,EG_BIOMASS,2028,INDIA,NR,10426.10238
2022,EG_BIOMASS,2028,INDIA,ER,10426.10238
2022,EG_BIOMASS,2028,INDIA,WR,10426.10238
2022,EG_BIOMASS,2028,INDIA,SR,10426.10238
2022,EG_BIOMASS,2028,INDIA,NER,10426.10238
2022,EG_BIOMASS,2029,INDIA,NR,10426.10238
2022,EG_BIOMASS,2029,INDIA,ER,10426.10238
2022,EG_BIOMASS,2029,INDIA,WR,10426.10238
2022,EG_BIOMASS,2029,INDIA,SR,10426.10238
2022,EG_BIOMASS,2029,INDIA,NER,10426.10238
2022,EG_BIOMASS,2030,INDIA,NR,10426.10238
2022,EG_BIOMASS,2030,INDIA,ER,10426.10238
2022,EG_BIOMASS,2030,INDIA,WR,10426.10238
2022,EG_BIOMASS,2030,INDIA,SR,10426.10238
2022,EG_BIOMASS,2030,INDIA,NER,10426.10238
2022,EG_BIOMASS,2031,INDIA,NR,10426.10238
2022,EG_BIOMASS,2031,INDIA,ER,10426.10238
2022,EG_BIOMASS,2031,INDIA,WR,10426.10238
2022,EG_BIOMASS,2031,INDIA,SR,10426.10238
2022,EG_BIOMASS,2031,INDIA,NER,10426.10238
2023,EG_BIOMASS,2023,INDIA,NR,10426.10238
2023,EG_BIOMASS,2023,INDIA,ER,10426.10238
2023,EG_BIOMASS,2023,INDIA,WR,10426.10238
2023,EG_BIOMASS,2023,INDIA,SR,10426.10238
2023,EG_BIOMASS,2023,INDIA,NER,10426.10238
2023,EG_BIOMASS,2024,INDIA,NR,10426.10238
2023,EG_BIOMASS,2024,INDIA,ER,10426.10238
2023,EG_BIOMASS,2024,INDIA,WR,10426.10238
2023,EG_BIOMASS,2024,INDIA,SR,10426.10238
2023,EG_BIOMASS,2024,INDIA,NER,10426.10238
2023,EG_BIOMASS,2025,INDIA,NR,10426.10238
2023,EG_BIOMASS,2025,INDIA,ER,10426.10238
2023,EG_BIOMASS,2025,INDIA,WR,10426.10238
2023,EG_BIOMASS,2025,INDIA,SR,10426.10238
2023,EG_BIOMASS,2025,INDIA,NER,10426.10238
2023,EG_BIOMASS,2026,INDIA,NR,10426.10238
2023,EG_BIOMASS,2026,INDIA,ER,10426.10238
2023,EG_BIOMASS,2026,INDIA,WR,10426.10238
2023,EG_BIOMASS,2026,INDIA,SR,10426.10238
2023,EG_BIOMASS,2026,INDIA,NER,10426.10238
2023,EG_BIOMASS,2027,INDIA,NR,10426.10238
2023,EG_BIOMASS,2027,INDIA,ER,10426.10238
2023,EG_BIOMASS,2027,INDIA,WR,10426.10238
2023,EG_BIOMASS,2027,INDIA,SR,10426.10238
2023,EG_BIOMASS,2027,INDIA,NER,10426.10238
2023,EG_BIOMASS,2028,INDIA,NR,10426.10238
2023,EG_BIOMASS,2028,INDIA,ER,10426.10238
2023,EG_BIOMASS,2028,INDIA,WR,10426.10238
2023,EG_BIOMASS,2028,INDIA,SR,10426.10238
2023,EG_BIOMASS,2028,INDIA,NER,10426.10238
2023,EG_BIOMASS,2029,INDIA,NR,10426.10238
2023,EG_BIOMASS,2029,INDIA,ER,10426.10238
2023,EG_BIOMASS,2029,INDIA,WR,10426.10238
2023,EG_BIOMASS,2029,INDIA,SR,10426.10238
2023,EG_BIOMASS,2029,INDIA,NER,10426.10238
2023,EG_BIOMASS,2030,INDIA,NR,10426.10238
2023,EG_BIOMASS,2030,INDIA,ER,10426.10238
2023,EG_BIOMASS,2030,INDIA,WR,10426.10238
2023,EG_BIOMASS,2030,INDIA,SR,10426.10238
2023,EG_BIOMASS,2030,INDIA,NER,10426.10238
2023,EG_BIOMASS,2031,INDIA,NR,10426.10238
2023,EG_BIOMASS,2031,INDIA,ER,10426.10238
2023,EG_BIOMASS,2031,INDIA,WR,10426.10238
2023,EG_BIOMASS,2031,INDIA,SR,10426.10238
2023,EG_BIOMASS,2031,INDIA,NER,10426.10238
2024,EG_BIOMASS,2024,INDIA,NR,10426.10238
2024,EG_BIOMASS,2024,INDIA,ER,10426.10238
2024,EG_BIOMASS,2024,INDIA,WR,10426.10238
2024,EG_BIOMASS,2024,INDIA,SR,10426.10238
2024,EG_BIOMASS,2024,INDIA,NER,10426.10238
2024,EG_BIOMASS,2025,INDIA,NR,10426.10238
2024,EG_BIOMASS,2025,INDIA,ER,10426.10238
2024,EG_BIOMASS,2025,INDIA,WR,10426.10238
2024,EG_BIOMASS,2025,INDIA,SR,10426.10238
2024,EG_BIOMASS,2025,INDIA,NER,10426.10238
2024,EG_BIOMASS,2026,INDIA,NR,10426.10238
2024,EG_BIOMASS,2026,INDIA,ER,10426.10238
2024,EG_BIOMASS,2026,INDIA,WR,10426.10238
2024,EG_BIOMASS,2026,INDIA,SR,10426.10238
2024,EG_BIOMASS,2026,INDIA,NER,10426.10238
2024,EG_BIOMASS,2027,INDIA,NR,10426.10238
2024,EG_BIOMASS,2027,INDIA,ER,10426.10238
2024,EG_BIOMASS,2027,INDIA,WR,10426.10238
2024,EG_BIOMASS,2027,INDIA,SR,10426.10238
2024,EG_BIOMASS,2027,INDIA,NER,10426.10238
2024,EG_BIOMASS,2028,INDIA,NR,10426.10238
2024,EG_BIOMASS,2028,INDIA,ER,10426.10238
2024,EG_BIOMASS,2028,INDIA,WR,10426.10238
2024,EG_BIOMASS,2028,INDIA,SR,10426.10238
2024,EG_BIOMASS,2028,INDIA,NER,10426.10238
2024,EG_BIOMASS,2029,INDIA,NR,10426.10238
2024,EG_BIOMASS,2029,INDIA,ER,10426.10238
2024,EG_BIOMASS,2029,INDIA,WR,10426.10238
2024,EG_BIOMASS,2029,INDIA,SR,10426.10238
2024,EG_BIOMASS,2029,INDIA,NER,10426.10238
2024,EG_BIOMASS,2030,INDIA,NR,10426.10238
2024,EG_BIOMASS,2030,INDIA,ER,10426.10238
2024,EG_BIOMASS,2030,INDIA,WR,10426.10238
2024,EG_BIOMASS,2030,INDIA,SR,10426.10238
2024,EG_BIOMASS,2030,INDIA,NER,10426.10238
2024,EG_BIOMASS,2031,INDIA,NR,10426.10238
2024,EG_BIOMASS,2031,INDIA,ER,10426.10238
2024,EG_BIOMASS,2031,INDIA,WR,10426.10238
2024,EG_BIOMASS,2031,INDIA,SR,10426.10238
2024,EG_BIOMASS,2031,INDIA,NER,10426.10238
2025,EG_BIOMASS,2025,INDIA,NR,10426.10238
2025,EG_BIOMASS,2025,INDIA,ER,10426.10238
2025,EG_BIOMASS,2025,INDIA,WR,10426.10238
2025,EG_BIOMASS,2025,INDIA,SR,10426.10238
2025,EG_BIOMASS,2025,INDIA,NER,10426.10238
2025,EG_BIOMASS,2026,INDIA,NR,10426.10238
2025,EG_BIOMASS,2026,INDIA,ER,10426.10238
2025,EG_BIOMASS,2026,INDIA,WR,10426.10238
2025,EG_BIOMASS,2026,INDIA,SR,10426.10238
2025,EG_BIOMASS,2026,INDIA,NER,10426.10238
2025,EG_BIOMASS,2027,INDIA,NR,10426.10238
2025,EG_BIOMASS,2027,INDIA,ER,10426.10238
2025,EG_BIOMASS,2027,INDIA,WR,10426.10238
2025,EG_BIOMASS,2027,INDIA,SR,10426.10238
2025,EG_BIOMASS,2027,INDIA,NER,10426.10238
2025,EG_BIOMASS,2028,INDIA,NR,10426.10238
2025,EG_BIOMASS,2028,INDIA,ER,10426.10238
2025,EG_BIOMASS,2028,INDIA,WR,10426.10238
2025,EG_BIOMASS,2028,INDIA,SR,10426.10238
2025,EG_BIOMASS,2028,INDIA,NER,10426.10238
2025,EG_BIOMASS,2029,INDIA,NR,10426.10238
2025,EG_BIOMASS,2029,INDIA,ER,10426.10238
2025,EG_BIOMASS,2029,INDIA,WR,10426.10238
2025,EG_BIOMASS,2029,INDIA,SR,10426.10238
2025,EG_BIOMASS,2029,INDIA,NER,10426.10238
2025,EG_BIOMASS,2030,INDIA,NR,10426.10238
2025,EG_BIOMASS,2030,INDIA,ER,10426.10238
2025,EG_BIOMASS,2030,INDIA,WR,10426.10238
2025,EG_BIOMASS,2030,INDIA,SR,10426.10238
2025,EG_BIOMASS,2030,INDIA,NER,10426.10238
2025,EG_BIOMASS,2031,INDIA,NR,10426.10238
2025,EG_BIOMASS,2031,INDIA,ER,10426.10238
2025,EG_BIOMASS,2031,INDIA,WR,10426.10238
2025,EG_BIOMASS,2031,INDIA,SR,10426.10238
2025,EG_BIOMASS,2031,INDIA,NER,10426.10238
2026,EG_BIOMASS,2026,INDIA,NR,10426.10238
2026,EG_BIOMASS,2026,INDIA,ER,10426.10238
2026,EG_BIOMASS,2026,INDIA,WR,10426.10238
2026,EG_BIOMASS,2026,INDIA,SR,10426.10238
2026,EG_BIOMASS,2026,INDIA,NER,10426.10238
2026,EG_BIOMASS,2027,INDIA,NR,10426.10238
2026,EG_BIOMASS,2027,INDIA,ER,10426.10238
2026,EG_BIOMASS,2027,INDIA,WR,10426.10238
2026,EG_BIOMASS,2027,INDIA,SR,10426.10238
2026,EG_BIOMASS,2027,INDIA,NER,10426.10238
2026,EG_BIOMASS,2028,INDIA,NR,10426.10238
2026,EG_BIOMASS,2028,INDIA,ER,10426.10238
2026,EG_BIOMASS,2028,INDIA,WR,10426.10238
2026,EG_BIOMASS,2028,INDIA,SR,10426.10238
2026,EG_BIOMASS,2028,INDIA,NER,10426.10238
2026,EG_BIOMASS,2029,INDIA,NR,10426.10238
2026,EG_BIOMASS,2029,INDIA,ER,10426.10238
2026,EG_BIOMASS,2029,INDIA,WR,10426.10238
2026,EG_BIOMASS,2029,INDIA,SR,10426.10238
2026,EG_BIOMASS,2029,INDIA,NER,10426.10238
2026,EG_BIOMASS,2030,INDIA,NR,10426.10238
2026,EG_BIOMASS,2030,INDIA,ER,10426.10238
2026,EG_BIOMASS,2030,INDIA,WR,10426.10238
2026,EG_BIOMASS,2030,INDIA,SR,10426.10238
2026,EG_BIOMASS,2030,INDIA,NER,10426.10238
2026,EG_BIOMASS,2031,INDIA,NR,10426.10238
2026,EG_BIOMASS,2031,INDIA,ER,10426.10238
2026,EG_BIOMASS,2031,INDIA,WR,10426.10238
2026,EG_BIOMASS,2031,INDIA,SR,10426.10238
2026,EG_BIOMASS,2031,INDIA,NER,10426.10238
2027,EG_BIOMASS,2027,INDIA,NR,10426.10238
2027,EG_BIOMASS,2027,INDIA,ER,10426.10238
2027,EG_BIOMASS,2027,INDIA,WR,10426.10238
2027,EG_BIOMASS,2027,INDIA,SR,10426.10238
2027,EG_BIOMASS,2027,INDIA,NER,10426.10238
2027,EG_BIOMASS,2028,INDIA,NR,10426.10238
2027,EG_BIOMASS,2028,INDIA,ER,10426.10238
2027,EG_BIOMASS,2028,INDIA,WR,10426.10238
2027,EG_BIOMASS,2028,INDIA,SR,10426.10238
2027,EG_BIOMASS,2028,INDIA,NER,10426.10238
2027,EG_BIOMASS,2029,INDIA,NR,10426.10238
2027,EG_BIOMASS,2029,INDIA,ER,10426.10238
2027,EG_BIOMASS,2029,INDIA,WR,10426.10238
2027,EG_BIOMASS,2029,INDIA,SR,10426.10238
2027,EG_BIOMASS,2029,INDIA,NER,10426.10238
2027,EG_BIOMASS,2030,INDIA,NR,10426.10238
2027,EG_BIOMASS,2030,INDIA,ER,10426.10238
2027,EG_BIOMASS,2030,INDIA,WR,10426.10238
2027,EG_BIOMASS,2030,INDIA,SR,10426.10238
2027,EG_BIOMASS,2030,INDIA,NER,10426.10238
2027,EG_BIOMASS,2031,INDIA,NR,10426.10238
2027,EG_BIOMASS,2031,INDIA,ER,10426.10238
2027,EG_BIOMASS,2031,INDIA,WR,10426.10238
2027,EG_BIOMASS,2031,INDIA,SR,10426.10238
2027,EG_BIOMASS,2031,INDIA,NER,10426.10238
2028,EG_BIOMASS,2028,INDIA,NR,10426.10238
2028,EG_BIOMASS,2028,INDIA,ER,10426.10238
2028,EG_BIOMASS,2028,INDIA,WR,10426.10238
2028,EG_BIOMASS,2028,INDIA,SR,10426.10238
2028,EG_BIOMASS,2028,INDIA,NER,10426.10238
2028,EG_BIOMASS,2029,INDIA,NR,10426.10238
2028,EG_BIOMASS,2029,INDIA,ER,10426.10238
2028,EG_BIOMASS,2029,INDIA,WR,10426.10238
2028,EG_BIOMASS,2029,INDIA,SR,10426.10238
2028,EG_BIOMASS,2029,INDIA,NER,10426.10238
2028,EG_BIOMASS,2030,INDIA,NR,10426.10238
2028,EG_BIOMASS,2030,INDIA,ER,10426.10238
2028,EG_BIOMASS,2030,INDIA,WR,10426.10238
2028,EG_BIOMASS,2030,INDIA,SR,10426.10238
2028,EG_BIOMASS,2030,INDIA,NER,10426.10238
2028,EG_BIOMASS,2031,INDIA,NR,10426.10238
2028,EG_BIOMASS,2031,INDIA,ER,10426.10238
2028,EG_BIOMASS,2031,INDIA,WR,10426.10238
2028,EG_BIOMASS,2031,INDIA,SR,10426.10238
2028,EG_BIOMASS,2031,INDIA,NER,10426.10238
2029,EG_BIOMASS,2029,INDIA,NR,10426.10238
2029,EG_BIOMASS,2029,INDIA,ER,10426.10238
2029,EG_BIOMASS,2029,INDIA,WR,10426.10238
2029,EG_BIOMASS,2029,INDIA,SR,10426.10238
2029,EG_BIOMASS,2029,INDIA,NER,10426.10238
2029,EG_BIOMASS,2030,INDIA,NR,10426.10238
